Epoch,Train Accuracy,Validation Accuracy
68,0.9214447140693665,0.8349106311798096
69,0.9214447140693665,0.8664563894271851
70,0.9259593486785889,0.8548895716667175
71,0.9277652502059937,0.8538380861282349
72,0.9349887371063232,0.8633018136024475
73,0.9331828355789185,0.85173499584198
74,0.9205417633056641,0.8759200572967529
75,0.9273137450218201,0.8422712683677673
76,0.9327313899993896,0.8569926619529724
77,0.9300225973129272,0.827549934387207
78,0.9300225973129272,0.8643532991409302
79,0.9376975297927856,0.8675078749656677
80,0.9376975297927856,0.8717139959335327
81,0.9322798848152161,0.8633018136024475
82,0.940406322479248,0.8349106311798096
83,0.9363431334495544,0.86014723777771
84,0.9376975297927856,0.8633018136024475
85,0.9422121644020081,0.8622502684593201
86,0.9291196465492249,0.831756055355072
87,0.933634340763092,0.8790746331214905
88,0.9340857863426208,0.8727654814720154
89,0.9444695115089417,0.8506835103034973
90,0.9467268586158752,0.8738170266151428
91,0.9413092732429504,0.8370136618614197
92,0.9395033717155457,0.8496319651603699
93,0.9200903177261353,0.8201892971992493
94,0.935440182685852,0.8527865409851074
95,0.9381489753723145,0.8496319651603699
96,0.9372460246086121,0.8643532991409302
97,0.9413092732429504,0.8769716024398804
98,0.9363431334495544,0.8349106311798096
99,0.9480812549591064,0.8527865409851074
100,0.9363431334495544,0.8485804200172424
101,0.9358916282653809,0.8527865409851074
102,0.945372462272644,0.8359621167182922
103,0.9390519261360168,0.8180862069129944
104,0.945372462272644,0.8654048442840576
105,0.9449210166931152,0.8569926619529724
106,0.9376975297927856,0.85173499584198
107,0.9318284392356873,0.8580441474914551
108,0.9426636695861816,0.8611987233161926
109,0.9381489753723145,0.8611987233161926
110,0.9467268586158752,0.8727654814720154
111,0.9544017910957336,0.8611987233161926
112,0.9444695115089417,0.8654048442840576
113,0.9440180659294128,0.8769716024398804
114,0.940406322479248,0.8748685717582703
115,0.9516929984092712,0.8654048442840576
116,0.95033860206604,0.8654048442840576
117,0.9200903177261353,0.8580441474914551
118,0.930474042892456,0.8654048442840576
119,0.9408577680587769,0.8475289344787598
120,0.94853276014328,0.8727654814720154
121,0.9498871564865112,0.8727654814720154
122,0.9431151151657104,0.8727654814720154
123,0.9525959491729736,0.8654048442840576
124,0.945372462272644,0.8769716024398804
125,0.9530473947525024,0.8643532991409302
126,0.9507900476455688,0.8759200572967529
127,0.9476298093795776,0.8706624507904053
128,0.94853276014328,0.8569926619529724
129,0.9489842057228088,0.8748685717582703
130,0.9530473947525024,0.8454258441925049
131,0.943566620349884,0.86014723777771
132,0.958465039730072,0.8538380861282349
133,0.9530473947525024,0.8643532991409302
134,0.9440180659294128,0.8496319651603699
135,0.9417607188224792,0.8506835103034973
136,0.9458239078521729,0.8506835103034973
137,0.9458239078521729,0.8611987233161926
138,0.947178304195404,0.8538380861282349
139,0.9458239078521729,0.8664563894271851
140,0.945372462272644,0.8622502684593201
141,0.9512415528297424,0.8496319651603699
142,0.9507900476455688,0.8654048442840576
143,0.9548532962799072,0.8801261782646179
144,0.9507900476455688,0.8706624507904053
145,0.9422121644020081,0.8654048442840576
146,0.9467268586158752,0.8696109652519226
147,0.9525959491729736,0.8738170266151428
148,0.94853276014328,0.8727654814720154
149,0.9480812549591064,0.8696109652519226
150,0.9480812549591064,0.8727654814720154
151,0.95033860206604,0.8622502684593201
152,0.9458239078521729,0.882229208946228
153,0.9525959491729736,0.8790746331214905
154,0.94853276014328,0.8538380861282349
155,0.9507900476455688,0.8633018136024475
156,0.9557561874389648,0.8748685717582703
157,0.9494356513023376,0.8633018136024475
158,0.957110583782196,0.8654048442840576
159,0.9539503455162048,0.8622502684593201
160,0.9544017910957336,0.8538380861282349
161,0.9530473947525024,0.8611987233161926
162,0.9507900476455688,0.8780231475830078
163,0.9467268586158752,0.8685594201087952
164,0.9557561874389648,0.8611987233161926
165,0.9512415528297424,0.8801261782646179
166,0.9539503455162048,0.8811777234077454
167,0.9525959491729736,0.8696109652519226
168,0.9598194360733032,0.8548895716667175
169,0.9575620889663696,0.8738170266151428
170,0.957110583782196,0.8717139959335327
171,0.957110583782196,0.8790746331214905
172,0.9548532962799072,0.8759200572967529
173,0.95033860206604,0.8759200572967529
174,0.9521444439888,0.86014723777771
175,0.9507900476455688,0.8664563894271851
176,0.9548532962799072,0.8811777234077454
177,0.9557561874389648,0.8548895716667175
178,0.9512415528297424,0.8717139959335327
179,0.9562076926231384,0.8506835103034973
180,0.9593679308891296,0.8685594201087952
181,0.9589164853096008,0.8706624507904053
182,0.9598194360733032,0.8675078749656677
183,0.9512415528297424,0.86014723777771
184,0.9494356513023376,0.8633018136024475
185,0.9575620889663696,0.8654048442840576
186,0.9521444439888,0.8569926619529724
187,0.9544017910957336,0.8759200572967529
188,0.962076723575592,0.8717139959335327
189,0.9593679308891296,0.8727654814720154
190,0.955304741859436,0.8706624507904053
191,0.9562076926231384,0.8738170266151428
192,0.9575620889663696,0.8633018136024475
193,0.9498871564865112,0.8506835103034973
194,0.953498899936676,0.8643532991409302
195,0.9548532962799072,0.8759200572967529
196,0.9580135345458984,0.8832807540893555
197,0.9539503455162048,0.8633018136024475
198,0.955304741859436,0.8538380861282349
199,0.9530473947525024,0.8696109652519226
200,0.9449210166931152,0.8717139959335327
